"family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"Sino-Tibetan","渐进",1,2,"Chinese",0.000657894736842105,4,2
"Sino-Tibetan","措施",1,2,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","本身",1,2,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","及",1,1,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","其管辖",1,3,"Chinese",0.000657894736842105,4,2
"Sino-Tibetan","第一条",1,3,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","生而自由",1,4,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","一律平等",1,4,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","赋有",1,2,"Chinese",0.000657894736842105,3,2
"Sino-Tibetan","理性",1,2,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","兄弟",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","关系",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","相对",1,2,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","待",1,1,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","第二条",1,3,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","资格",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","一切权利",1,4,"Chinese",0.000657894736842105,4,2
"Sino-Tibetan","肤色",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","性别",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","语言",1,2,"Chinese",0.000657894736842105,4,2
"Sino-Tibetan","见解",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","出身",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","出",1,1,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","身分",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","等",1,1,"Chinese",0.000657894736842105,4,2
"Sino-Tibetan","区别",1,2,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","因一人",1,3,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","所属",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","行政",1,2,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","之",1,1,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","不同",1,2,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","有所区别",1,4,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","该",1,1,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","托管",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","非自",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","治",1,1,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","处于",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","主权",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","受限制",1,3,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","之下",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","第三条",1,3,"Chinese",0.000657894736842105,4,2
"Sino-Tibetan","生命",1,2,"Chinese",0.000657894736842105,1,2
"Sino-Tibetan","人身安全",1,4,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","第四条",1,3,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","使为",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","奴役",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","形式",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","奴隶制度",1,4,"Chinese",0.000657894736842105,4,2
"Sino-Tibetan","买卖",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","均",1,1,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","应予以",1,3,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","禁止",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","第五条",1,3,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","酷刑",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","施以",1,2,"Chinese",0.000657894736842105,4,2
"Sino-Tibetan","残忍",1,2,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","不人道",1,3,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","侮辱性",1,3,"Chinese",0.000657894736842105,2,2
"Sino-Tibetan","待遇",1,2,"Chinese",0.000657894736842105,2,2
