"family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"Japonic","当事",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","合意",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","成立",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","自然",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","単位",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","あっ",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","護",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","所有",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","こ",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","公的",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","私的",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","布教",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","行事",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","礼拝",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","儀式",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","表現",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","あらゆる",1,4,"Japanese",0.000429184549356223,1,2
"Japonic","よ",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","り",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","国境",1,2,"Japanese",0.000429184549356223,3,2
"Japonic","越える",1,3,"Japanese",0.000429184549356223,2,2
"Japonic","かかわり",1,4,"Japanese",0.000429184549356223,2,2
"Japonic","情報",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","受",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","け",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","伝える",1,3,"Japanese",0.000429184549356223,2,2
"Japonic","集会",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","強制",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","直接",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","選出",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","代表",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","通じ",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","参与",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","ひとしく",1,4,"Japanese",0.000429184549356223,2,2
"Japonic","公務",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","つく",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","権力",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","真正",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","普通",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","秘密",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","はこ",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","手続",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","一員",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","有し",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","国家",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","資源",1,2,"Japanese",0.000429184549356223,1,2
"Japonic","欠く",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","経済",1,2,"Japanese",0.000429184549356223,3,2
"Japonic","社",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","会",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","弟",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","件",1,1,"Japanese",0.000429184549356223,2,2
"Japonic","ふさわし",1,4,"Japanese",0.000429184549356223,2,2
"Japonic","補充",1,2,"Japanese",0.000429184549356223,2,2
"Japonic","組合",1,2,"Japanese",0.000429184549356223,2,2
