"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"283","Uralic","ihmisoikeudet",1,13,"Finnish",0.000691085003455425,10,6
"284","Uralic","oikeusjärjestyksellä",1,20,"Finnish",0.000691085003455425,9,6
"285","Uralic","olisi",1,5,"Finnish",0.000691085003455425,11,6
"286","Uralic","pakko",1,5,"Finnish",0.000691085003455425,6,6
"287","Uralic","viimeisenä",1,10,"Finnish",0.000691085003455425,8,6
"288","Uralic","keinona",1,7,"Finnish",0.000691085003455425,8,6
"289","Uralic","nousta",1,6,"Finnish",0.000691085003455425,7,6
"290","Uralic","apinaan",1,7,"Finnish",0.000691085003455425,10,6
"291","Uralic","pakkovaltaa",1,11,"Finnish",0.000691085003455425,9,6
"292","Uralic","sortoa",1,6,"Finnish",0.000691085003455425,11,6
"293","Uralic","tähdellistä",1,11,"Finnish",0.000691085003455425,5,6
"294","Uralic","ystävällisten",1,13,"Finnish",0.000691085003455425,10,6
"295","Uralic","suhteiden",1,9,"Finnish",0.000691085003455425,5,6
"296","Uralic","kehittymistä",1,12,"Finnish",0.000691085003455425,6,6
"297","Uralic","välille",1,7,"Finnish",0.000691085003455425,7,6
"298","Uralic","kansat",1,6,"Finnish",0.000691085003455425,12,7
"299","Uralic","peruskir",1,8,"Finnish",0.000691085003455425,6,7
"300","Uralic","jassa",1,5,"Finnish",0.000691085003455425,11,7
"301","Uralic","vahvistaneet",1,12,"Finnish",0.000691085003455425,8,7
"302","Uralic","uskonsa",1,7,"Finnish",0.000691085003455425,7,7
"303","Uralic","perusoikeuksiin",1,15,"Finnish",0.000691085003455425,5,7
"304","Uralic","ihmisyksilön",1,12,"Finnish",0.000691085003455425,6,7
"305","Uralic","arvoon",1,6,"Finnish",0.000691085003455425,8,7
"306","Uralic","me",1,2,"Finnish",0.000691085003455425,14,7
"307","Uralic","rkitykseen",1,10,"Finnish",0.000691085003455425,10,7
"308","Uralic","miesten",1,7,"Finnish",0.000691085003455425,10,7
"309","Uralic","naisten",1,7,"Finnish",0.000691085003455425,10,7
