"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"371","Japonic","つくる",1,3,"Japanese",0.000429184549356223,1,2
"372","Japonic","解消",1,2,"Japanese",0.000429184549356223,1,2
"373","Japonic","際し",1,2,"Japanese",0.000429184549356223,2,2
"374","Japonic","関し",1,2,"Japanese",0.000429184549356223,2,2
"375","Japonic","両",1,1,"Japanese",0.000429184549356223,2,2
"376","Japonic","当事",1,2,"Japanese",0.000429184549356223,2,2
"377","Japonic","合意",1,2,"Japanese",0.000429184549356223,2,2
"378","Japonic","成立",1,2,"Japanese",0.000429184549356223,1,2
"379","Japonic","自然",1,2,"Japanese",0.000429184549356223,2,2
"380","Japonic","単位",1,2,"Japanese",0.000429184549356223,2,2
"381","Japonic","あっ",1,2,"Japanese",0.000429184549356223,2,2
"382","Japonic","護",1,1,"Japanese",0.000429184549356223,2,2
"383","Japonic","所有",1,2,"Japanese",0.000429184549356223,2,2
"384","Japonic","こ",1,1,"Japanese",0.000429184549356223,2,2
"385","Japonic","公的",1,2,"Japanese",0.000429184549356223,2,2
"386","Japonic","私的",1,2,"Japanese",0.000429184549356223,2,2
"387","Japonic","布教",1,2,"Japanese",0.000429184549356223,2,2
"388","Japonic","行事",1,2,"Japanese",0.000429184549356223,1,2
"389","Japonic","礼拝",1,2,"Japanese",0.000429184549356223,2,2
"390","Japonic","儀式",1,2,"Japanese",0.000429184549356223,2,2
"391","Japonic","表現",1,2,"Japanese",0.000429184549356223,2,2
"392","Japonic","あらゆる",1,4,"Japanese",0.000429184549356223,2,2
"393","Japonic","よ",1,1,"Japanese",0.000429184549356223,2,2
"394","Japonic","り",1,1,"Japanese",0.000429184549356223,2,2
"395","Japonic","国境",1,2,"Japanese",0.000429184549356223,2,2
"396","Japonic","越える",1,3,"Japanese",0.000429184549356223,2,2
"397","Japonic","かかわり",1,4,"Japanese",0.000429184549356223,2,2
"398","Japonic","情報",1,2,"Japanese",0.000429184549356223,2,2
"399","Japonic","受",1,1,"Japanese",0.000429184549356223,3,2
"400","Japonic","け",1,1,"Japanese",0.000429184549356223,2,2
"401","Japonic","伝える",1,3,"Japanese",0.000429184549356223,2,2
"402","Japonic","集会",1,2,"Japanese",0.000429184549356223,1,2
"403","Japonic","強制",1,2,"Japanese",0.000429184549356223,2,2
"404","Japonic","直接",1,2,"Japanese",0.000429184549356223,2,2
