"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"261","Sino-Tibetan","因此",1,2,"Chinese",0.000657894736842105,1,2
"262","Sino-Tibetan","现在",1,2,"Chinese",0.000657894736842105,2,2
"263","Sino-Tibetan","发布",1,2,"Chinese",0.000657894736842105,2,2
"264","Sino-Tibetan","努力实现",1,4,"Chinese",0.000657894736842105,2,2
"265","Sino-Tibetan","共同",1,2,"Chinese",0.000657894736842105,2,2
"266","Sino-Tibetan","标准",1,2,"Chinese",0.000657894736842105,2,2
"267","Sino-Tibetan","以期",1,2,"Chinese",0.000657894736842105,1,2
"268","Sino-Tibetan","机构",1,2,"Chinese",0.000657894736842105,2,2
"269","Sino-Tibetan","经常",1,2,"Chinese",0.000657894736842105,3,2
"270","Sino-Tibetan","铭念本",1,3,"Chinese",0.000657894736842105,2,2
"271","Sino-Tibetan","教诲",1,2,"Chinese",0.000657894736842105,1,2
"272","Sino-Tibetan","国",1,1,"Chinese",0.000657894736842105,1,2
"273","Sino-Tibetan","际",1,1,"Chinese",0.000657894736842105,1,2
"274","Sino-Tibetan","渐进",1,2,"Chinese",0.000657894736842105,4,2
"275","Sino-Tibetan","措施",1,2,"Chinese",0.000657894736842105,1,2
"276","Sino-Tibetan","本身",1,2,"Chinese",0.000657894736842105,3,2
"277","Sino-Tibetan","及",1,1,"Chinese",0.000657894736842105,2,2
"278","Sino-Tibetan","其管辖",1,3,"Chinese",0.000657894736842105,2,2
"279","Sino-Tibetan","第一条",1,3,"Chinese",0.000657894736842105,4,2
"280","Sino-Tibetan","生而自由",1,4,"Chinese",0.000657894736842105,2,2
"281","Sino-Tibetan","一律平等",1,4,"Chinese",0.000657894736842105,2,2
"282","Sino-Tibetan","赋有",1,2,"Chinese",0.000657894736842105,2,2
"283","Sino-Tibetan","理性",1,2,"Chinese",0.000657894736842105,2,2
"284","Sino-Tibetan","兄弟",1,2,"Chinese",0.000657894736842105,2,2
"285","Sino-Tibetan","关系",1,2,"Chinese",0.000657894736842105,2,2
"286","Sino-Tibetan","相对",1,2,"Chinese",0.000657894736842105,2,2
"287","Sino-Tibetan","待",1,1,"Chinese",0.000657894736842105,1,2
"288","Sino-Tibetan","第二条",1,3,"Chinese",0.000657894736842105,2,2
"289","Sino-Tibetan","资格",1,2,"Chinese",0.000657894736842105,2,2
"290","Sino-Tibetan","一切权利",1,4,"Chinese",0.000657894736842105,2,2
"291","Sino-Tibetan","肤色",1,2,"Chinese",0.000657894736842105,1,2
"292","Sino-Tibetan","性别",1,2,"Chinese",0.000657894736842105,4,2
"293","Sino-Tibetan","语言",1,2,"Chinese",0.000657894736842105,2,2
"294","Sino-Tibetan","见解",1,2,"Chinese",0.000657894736842105,2,2
